price,model_year,model,cylinders,fuel,odometer,transmission,type,paint_color,is_4wd,date_posted,days_listed,condition
2800,2007,toyota prius,4,hybrid,214000.0,automatic,hatchback,red,0,2018-09-18,10,salvage
2000,2001,ram 1500,6,gas,141672.0,automatic,truck,red,0,2018-07-10,16,fair
4995,2006,chrysler town & country,6,gas,98000.0,automatic,mini-van,white,0,2019-01-05,20,good
5000,2002,ram 2500,8,gas,113000.0,automatic,pickup,silver,1,2019-03-28,53,fair
23500,2010,ford f350,8,gas,86000.0,automatic,truck,black,1,2018-10-13,20,good
26000,2016,ford f-150,6,gas,38000.0,automatic,pickup,grey,1,2018-12-25,22,excellent
16997,2018,chevrolet equinox,4,gas,30802.0,automatic,SUV,grey,1,2019-03-13,5,excellent
6200,2009,ford edge,6,gas,134000.0,automatic,SUV,silver,0,2018-10-14,62,fair
14978,2012,ram 1500,8,gas,72519.0,automatic,pickup,Unknown,1,2018-05-06,23,good
14885,2016,chevrolet impala,6,gas,36821.0,automatic,sedan,silver,0,2019-04-05,25,excellent
11971,2015,volkswagen passat,4,gas,27160.0,automatic,sedan,grey,1,2018-08-30,74,excellent
8990,2008,chevrolet silverado 1500,8,gas,180915.0,automatic,truck,grey,1,2018-09-11,157,salvage
8500,2004,ford f-250 super duty,8,diesel,386561.0,automatic,truck,white,1,2018-06-10,68,salvage
13500,2013,ford f-150,6,gas,199600.0,automatic,pickup,grey,1,2018-06-19,53,salvage
7000,2011,volkswagen jetta,5,gas,61660.0,automatic,sedan,white,0,2019-01-22,9,good
18250,2013,chevrolet silverado,8,gas,103940.0,automatic,pickup,silver,1,2018-08-28,55,fair
9775,2012,bmw x5,6,gas,109810.0,automatic,SUV,Unknown,1,2018-08-10,76,fair
18900,2012,ford f250,8,diesel,190000.0,automatic,pickup,silver,1,2019-04-03,53,salvage
16985,2006,ram 2500,6,diesel,195611.0,automatic,truck,silver,0,2018-10-07,2,salvage
15855,2012,nissan frontier,6,gas,117674.0,automatic,truck,silver,1,2018-10-22,7,fair
25500,2007,ram 3500,6,diesel,91000.0,manual,truck,white,1,2019-01-07,11,good
31594,2015,gmc sierra 1500,8,gas,76866.0,automatic,truck,white,1,2019-02-12,79,good
7950,2014,subaru forester,4,gas,153900.0,automatic,SUV,green,1,2019-01-18,89,fair
5750,2009,honda odyssey,6,gas,198000.0,automatic,mini-van,grey,0,2018-06-29,36,salvage
27500,2010,gmc sierra 2500hd,8,diesel,135718.0,automatic,truck,grey,1,2019-03-17,48,fair
6700,2005,ford f150,6,gas,170100.0,automatic,truck,brown,0,2018-11-17,18,fair
1250,2002,nissan sentra,4,gas,204.0,automatic,sedan,black,0,2018-05-17,23,like new
8700,2011,honda accord,6,gas,59780.0,automatic,sedan,grey,0,2018-05-18,79,good
12900,2010,bmw x5,6,gas,73309.0,automatic,SUV,Unknown,1,2018-11-05,25,good
6995,2004,toyota sienna,6,gas,172086.0,automatic,van,Unknown,0,2018-07-11,30,fair
6995,1994,gmc yukon,8,gas,123997.0,automatic,SUV,Unknown,1,2018-11-18,8,fair
11995,2016,chevrolet colorado,4,gas,66680.0,automatic,truck,white,0,2018-06-03,34,good
4500,2010,volkswagen jetta,5,gas,130927.0,automatic,sedan,Unknown,0,2018-05-10,25,fair
49750,1962,chevrolet corvette,8,gas,72000.0,manual,sedan,white,0,2018-08-26,18,good
33000,2018,chevrolet silverado 1500,8,gas,24200.0,automatic,pickup,blue,1,2018-07-03,15,excellent
3500,2004,jeep grand cherokee,8,gas,187002.0,automatic,SUV,red,1,2018-12-25,72,salvage
10700,2012,jeep grand cherokee,6,gas,144612.0,automatic,wagon,Unknown,1,2018-12-18,19,fair
6399,2007,ford edge,6,gas,142347.0,automatic,wagon,white,0,2018-10-05,66,fair
18495,2013,ford f-150,6,gas,138330.0,automatic,truck,black,1,2018-09-05,28,fair
6999,2011,nissan murano,6,gas,194595.0,automatic,SUV,Unknown,0,2018-11-02,30,salvage
8500,2013,ford fusion se,4,gas,94000.0,automatic,sedan,white,0,2018-06-02,28,good
22900,2012,toyota 4runner,6,gas,105556.0,automatic,SUV,red,1,2018-12-26,88,fair
12999,2012,ford f-150,8,gas,135973.0,automatic,truck,white,1,2019-03-28,65,fair
11999,2010,ford f-150,8,gas,137483.0,automatic,truck,Unknown,1,2019-02-15,12,fair
2900,2006,chevrolet trailblazer,6,gas,106000.0,automatic,SUV,grey,0,2018-10-01,38,fair
10495,2016,chevrolet equinox,4,gas,137721.0,automatic,wagon,black,1,2018-09-28,29,fair
16999,2012,ford f-150,6,gas,102603.0,automatic,truck,Unknown,1,2018-06-17,38,fair
5500,2013,chevrolet impala,6,gas,132525.0,automatic,sedan,Unknown,0,2018-06-11,5,fair
5775,2010,nissan frontier,4,gas,366378.0,manual,truck,Unknown,0,2019-03-24,19,salvage
19995,2012,ford f-150,6,gas,68429.0,automatic,truck,custom,1,2019-04-03,39,good
12999,2010,ford f-150,8,gas,155023.0,automatic,truck,white,1,2018-11-26,49,fair
9399,2011,kia sorento,6,gas,105307.0,automatic,SUV,black,0,2018-11-23,26,fair
2695,2008,chevrolet impala,6,gas,174898.0,automatic,sedan,brown,0,2018-06-26,14,fair
10495,2008,toyota highlander,6,gas,107387.0,automatic,SUV,black,0,2019-03-20,54,fair
19999,2014,ford f-150,8,gas,142732.0,automatic,truck,black,1,2019-02-06,9,fair
13995,2015,ram 1500,6,diesel,155998.0,automatic,truck,black,1,2018-06-01,131,fair
12995,2012,ford f-150,6,gas,144431.0,automatic,truck,blue,1,2019-04-01,7,fair
11000,2004,jeep wrangler unlimited,6,gas,169530.0,automatic,SUV,red,1,2019-03-02,72,fair
15495,2010,ram 1500,8,gas,135873.0,automatic,truck,red,1,2018-09-02,16,fair
123456,2000,chevrolet suburban,8,gas,123456.0,manual,truck,silver,0,2018-05-09,40,fair
6000,2010,ford fusion,4,gas,195738.0,automatic,hatchback,white,0,2019-02-01,49,salvage
7500,2012,toyota camry,4,gas,112000.0,automatic,sedan,Unknown,0,2018-07-14,65,fair
4599,2010,dodge grand caravan,6,gas,174818.0,automatic,mini-van,Unknown,0,2019-01-25,8,fair
29500,2016,toyota 4runner,6,gas,89600.0,automatic,SUV,Unknown,1,2018-08-31,10,good
5299,2014,ford focus,4,gas,130455.0,automatic,sedan,white,0,2019-03-30,23,fair
2499,2009,nissan versa,4,gas,186043.0,automatic,sedan,black,0,2018-12-15,20,salvage
33000,2015,toyota 4runner,6,gas,70100.0,automatic,SUV,white,1,2019-01-20,5,good
6300,2004,ford f-150,8,gas,148830.0,automatic,truck,custom,0,2018-05-03,17,fair
6500,2000,ford f-250 super duty,8,diesel,280000.0,manual,truck,blue,1,2018-10-09,42,salvage
6000,2010,ford fusion,4,gas,195738.0,automatic,hatchback,Unknown,0,2018-08-13,39,salvage
15200,2013,honda accord,4,gas,67535.0,automatic,sedan,custom,0,2018-08-15,18,good
25900,2015,ford f150 supercrew cab xlt,6,gas,59799.0,other,pickup,red,1,2019-02-02,16,good
5300,2009,chevrolet impala,6,gas,93638.0,automatic,sedan,white,0,2018-09-30,68,good
15500,2018,chevrolet silverado 1500,8,gas,32823.0,automatic,truck,white,0,2019-01-21,62,excellent
9000,2013,ford f-250 super duty,8,gas,158000.0,automatic,pickup,white,1,2019-03-23,116,fair
16999,2012,ford f-150,6,gas,121058.0,automatic,truck,black,1,2018-09-11,12,fair
7999,2012,ford escape,6,gas,105443.0,automatic,wagon,silver,0,2019-02-25,1,fair
5888,2011,nissan sentra,4,gas,107000.0,automatic,sedan,Unknown,0,2019-03-22,39,fair
16995,2013,ford f-150,6,gas,146734.0,automatic,truck,black,1,2018-12-16,26,fair
17950,2012,ford f-150,6,gas,106404.0,automatic,truck,silver,1,2019-03-25,21,fair
13000,2009,chevrolet tahoe,8,gas,133325.0,other,SUV,black,0,2019-03-12,11,fair
4495,2003,chevrolet trailblazer,6,gas,145515.0,automatic,SUV,green,1,2019-04-14,43,fair
9999,2013,ford edge,5,gas,96587.0,automatic,SUV,black,0,2018-05-07,41,good
7800,2013,volkswagen jetta,4,diesel,78000.0,automatic,sedan,black,0,2018-09-03,20,good
14900,2015,chevrolet traverse,6,gas,59700.0,automatic,SUV,grey,0,2019-01-20,64,good
11750,2010,ford f-150,8,gas,135000.0,automatic,truck,black,0,2019-03-06,8,fair
4999,2011,nissan rogue,4,gas,103771.0,automatic,SUV,red,0,2019-03-28,32,fair
19997,2011,jeep wrangler unlimited,6,gas,84932.0,automatic,SUV,Unknown,1,2018-06-24,44,good
25995,2015,jeep wrangler unlimited,6,gas,84566.0,automatic,SUV,red,1,2018-11-01,85,good
8000,2001,ford f250,8,diesel,300000.0,automatic,pickup,white,1,2018-10-25,18,salvage
14995,2011,ford f-150,8,gas,166512.0,automatic,pickup,Unknown,1,2019-01-26,28,fair
6800,2005,ford f-150,8,gas,211054.0,automatic,pickup,white,0,2019-03-31,41,salvage
20977,2013,chevrolet silverado 1500,8,gas,90505.0,automatic,pickup,grey,1,2019-02-22,29,good
4500,2009,nissan altima,4,gas,219000.0,automatic,sedan,black,0,2018-12-23,8,salvage
16900,2015,honda pilot,6,gas,21000.0,automatic,SUV,Unknown,0,2018-05-18,111,excellent
1000,2005,ford escape,6,gas,206000.0,automatic,SUV,green,1,2018-07-12,16,salvage
27500,2018,jeep wrangler,6,gas,17224.0,automatic,truck,black,1,2018-06-12,79,excellent
5995,2013,ford focus se,4,gas,103757.0,automatic,sedan,white,0,2019-01-31,16,fair
5000,2000,toyota tundra,8,gas,266000.0,automatic,pickup,grey,1,2019-03-04,8,salvage
5650,2006,ford f250 super duty,8,diesel,145000.0,automatic,pickup,white,0,2018-07-18,49,fair
4150,2002,ford ranger,6,gas,196364.0,automatic,truck,white,0,2018-10-03,36,salvage
16995,2011,gmc sierra 2500hd,8,diesel,192800.0,automatic,truck,white,1,2018-09-27,49,salvage
2495,2005,dodge dakota,8,gas,245047.0,automatic,truck,blue,1,2019-04-01,66,salvage
3500,2006,toyota highlander,4,gas,175000.0,automatic,SUV,brown,1,2018-10-18,104,fair
7995,2013,toyota camry,4,gas,139215.0,automatic,sedan,Unknown,0,2018-05-29,26,fair
2495,2001,subaru outback,4,gas,109738.0,manual,wagon,green,1,2019-04-11,56,fair
25000,2014,ford f-150,8,gas,78000.0,automatic,pickup,black,1,2018-07-12,25,good
1995,2003,volkswagen passat,4,gas,196378.0,automatic,sedan,Unknown,0,2018-10-26,88,salvage
13975,2013,toyota highlander,6,gas,111149.0,automatic,SUV,white,1,2018-10-08,54,fair
3000,2001,ford f-150,8,gas,213000.0,automatic,truck,black,1,2018-09-29,46,salvage
12000,2004,ram 2500,8,gas,95000.0,automatic,truck,black,1,2018-05-29,85,good
11000,2008,toyota tacoma,6,gas,240000.0,automatic,truck,silver,1,2018-06-22,28,salvage
7495,2012,volkswagen jetta,5,gas,138000.0,automatic,sedan,white,0,2019-02-18,91,fair
6995,2008,honda accord,4,gas,158470.0,automatic,sedan,blue,0,2018-07-10,33,fair
6995,2011,volkswagen jetta,5,gas,143290.0,automatic,sedan,grey,0,2018-06-10,91,fair
6995,2013,volkswagen jetta,4,gas,127800.0,automatic,sedan,blue,0,2018-11-12,27,fair
7495,2014,volkswagen jetta,4,gas,158000.0,automatic,sedan,silver,0,2018-05-09,57,fair
5500,2011,chevrolet impala,6,gas,123025.0,automatic,sedan,Unknown,0,2018-10-27,12,fair
39500,2018,chevrolet silverado 1500,8,gas,16000.0,automatic,truck,silver,1,2018-07-27,10,excellent
23995,2015,ram 1500,6,diesel,59000.0,automatic,truck,brown,1,2019-03-21,45,good
8900,2012,gmc sierra 1500,8,gas,128.0,automatic,truck,white,0,2018-12-25,22,like new
7995,2010,honda cr-v,4,gas,188817.0,automatic,SUV,silver,1,2019-03-11,113,salvage
20300,2015,toyota highlander,6,gas,69000.0,automatic,SUV,grey,1,2018-10-27,82,good
7995,2012,volkswagen jetta,5,gas,152000.0,automatic,sedan,grey,0,2018-05-24,19,fair
2700,2004,ford explorer,8,gas,141000.0,automatic,SUV,red,1,2019-01-04,21,fair
6900,2009,chevrolet silverado 1500,6,gas,131000.0,automatic,truck,Unknown,0,2018-09-25,42,fair
9500,1998,chevrolet corvette,8,gas,116000.0,automatic,coupe,black,0,2018-11-03,11,fair
2500,2004,ford taurus,6,gas,129541.0,automatic,sedan,silver,0,2018-06-19,13,fair
15995,2011,cadillac escalade,8,gas,138182.0,automatic,SUV,black,1,2019-04-04,37,fair
16998,2008,ram 2500,6,gas,214330.0,automatic,truck,silver,1,2018-09-09,66,salvage
13650,2017,kia soul,4,gas,17350.0,automatic,sedan,white,0,2019-02-22,41,excellent
2500,2008,chevrolet impala,6,gas,178341.0,automatic,sedan,grey,0,2019-02-14,60,fair
5500,2007,chevrolet trailblazer,6,gas,152120.0,automatic,SUV,Unknown,1,2019-03-18,17,fair
12647,2010,ford taurus,6,gas,76901.0,automatic,sedan,Unknown,1,2018-09-13,74,good
3997,2008,ford fusion,6,gas,182102.0,automatic,sedan,silver,0,2018-09-11,83,salvage
4000,2008,subaru outback,4,gas,190500.0,manual,wagon,blue,1,2019-03-04,35,salvage
13995,2017,jeep cherokee,6,gas,12775.0,automatic,SUV,white,0,2018-10-29,48,excellent
11500,2015,subaru impreza,4,gas,81300.0,automatic,sedan,black,1,2018-05-28,11,good
3850,2005,volkswagen jetta,4,diesel,143964.0,automatic,wagon,red,0,2018-10-06,45,fair
16278,2012,ram 1500,8,gas,124816.0,automatic,truck,white,1,2018-05-04,30,fair
9500,2017,ford focus,4,gas,59709.0,automatic,hatchback,silver,0,2019-01-13,34,good
34988,2018,chevrolet silverado,4,gas,3000.0,automatic,truck,Unknown,0,2018-10-11,19,like new
6900,2013,chevrolet cruze,4,gas,78399.0,automatic,sedan,grey,0,2018-10-19,18,good
10000,2005,chevrolet silverado 2500hd,8,diesel,366000.0,automatic,truck,white,1,2018-06-27,11,salvage
12995,2014,chevrolet traverse,6,gas,74182.0,automatic,SUV,black,1,2018-05-20,63,good
6995,2014,chevrolet cruze,4,gas,54252.0,automatic,sedan,grey,0,2019-01-10,87,good
5988,2004,chevrolet silverado,6,gas,100000.0,automatic,truck,Unknown,0,2018-12-01,74,good
10498,2016,ford focus,4,gas,52379.0,automatic,sedan,silver,0,2018-09-04,23,good
4450,2006,jeep liberty,6,gas,159521.0,automatic,SUV,green,1,2018-10-26,54,fair
7995,2006,ford f-250,8,diesel,256000.0,automatic,truck,white,1,2019-03-24,26,salvage
12995,2006,ford f-250,8,diesel,163000.0,automatic,truck,blue,1,2018-08-25,43,fair
11995,2008,ford f-250,8,diesel,190000.0,automatic,truck,green,1,2019-04-18,10,salvage
29588,2014,jeep wrangler,6,gas,60000.0,automatic,SUV,black,1,2018-12-01,14,good
1800,2006,nissan maxima,6,gas,173000.0,automatic,sedan,silver,0,2018-05-16,40,fair
7750,2014,chevrolet cruze,4,gas,110485.0,automatic,sedan,silver,0,2018-12-13,38,fair
4995,2008,jeep liberty,6,gas,164000.0,automatic,SUV,green,1,2019-01-22,46,fair
9500,2014,chevrolet silverado,6,gas,110874.0,automatic,truck,white,1,2018-07-26,109,fair
15995,2013,ford f-150,8,gas,152111.0,automatic,truck,Unknown,1,2019-04-02,64,fair
3998,2006,jeep liberty,6,gas,185000.0,manual,SUV,red,0,2019-03-17,35,salvage
35495,2018,ford f-150,6,gas,13024.0,automatic,truck,grey,0,2018-10-28,157,excellent
35000,2015,toyota 4runner,6,gas,8300.0,automatic,SUV,white,1,2018-09-24,116,like new
1200,2004,honda accord,4,gas,202250.0,manual,sedan,white,0,2019-01-28,24,salvage
12900,2012,acura tl,6,gas,36000.0,automatic,sedan,white,0,2019-03-27,58,excellent
6999,2012,ford focus,4,gas,14416.0,automatic,sedan,grey,0,2018-10-22,5,excellent
16995,2016,toyota corolla,4,gas,33100.0,automatic,sedan,white,0,2018-07-02,95,excellent
3100,2000,honda odyssey,6,gas,101000.0,automatic,mini-van,grey,0,2019-03-30,54,fair
39500,2018,jeep wrangler unlimited,4,gas,4800.0,automatic,SUV,white,1,2018-08-06,46,like new
8500,2010,ram 1500,8,gas,160000.0,automatic,truck,silver,0,2018-07-02,39,fair
4998,2008,nissan altima,4,gas,180000.0,automatic,coupe,grey,0,2018-12-18,5,fair
17500,2016,chevrolet silverado,8,gas,143000.0,automatic,pickup,black,1,2018-10-22,20,fair
5995,2011,ford fusion,6,gas,122124.0,automatic,sedan,black,0,2018-11-12,46,fair
24900,2007,chevrolet silverado 2500hd,8,diesel,183000.0,automatic,pickup,red,1,2018-10-09,8,salvage
7250,2008,buick enclave,6,gas,168894.0,automatic,SUV,blue,1,2018-05-08,28,fair
5200,2003,chevrolet tahoe,8,gas,188000.0,automatic,SUV,silver,1,2018-10-03,34,salvage
2998,2004,toyota camry,4,gas,230000.0,automatic,sedan,silver,0,2018-05-31,58,salvage
2400,2000,ford f-150,8,gas,244000.0,automatic,truck,blue,1,2018-10-14,52,salvage
20999,1999,ford f-250,8,diesel,210000.0,manual,truck,brown,1,2019-02-02,78,salvage
8995,2000,chevrolet silverado,8,gas,187543.0,automatic,truck,white,0,2018-12-11,21,salvage
28500,2016,ford f150 supercrew cab xlt,6,gas,44044.0,other,pickup,black,1,2019-04-04,11,good
10000,2014,toyota camry,4,gas,106150.0,automatic,sedan,grey,0,2018-11-30,87,fair
2000,2000,ford expedition,8,gas,220000.0,automatic,SUV,red,1,2019-03-01,23,salvage
500,1999,cadillac escalade,8,gas,220000.0,automatic,SUV,brown,1,2018-06-23,42,salvage
700,1999,toyota rav4,4,gas,258000.0,manual,SUV,black,1,2018-08-18,7,salvage
8000,2008,chevrolet silverado 1500,8,gas,158000.0,automatic,truck,silver,1,2019-04-14,16,fair
32000,2018,ram 2500,8,gas,23109.0,automatic,truck,white,1,2018-10-25,19,excellent
7495,2011,honda accord,4,gas,150054.0,automatic,sedan,grey,0,2018-08-02,53,fair
7995,2008,ford explorer,8,gas,161967.0,automatic,SUV,brown,1,2019-03-23,12,fair
17500,2013,chevrolet silverado,8,gas,155000.0,automatic,pickup,custom,1,2018-11-14,80,fair
28995,2017,chevrolet silverado 1500,8,gas,41000.0,automatic,truck,Unknown,1,2018-06-02,23,good
14999,2016,ford escape,4,gas,42000.0,automatic,SUV,blue,0,2018-05-28,31,good
23999,2016,ford escape,4,gas,22643.0,automatic,SUV,white,0,2019-01-26,34,excellent
5499,2005,toyota camry le,4,gas,143874.0,automatic,sedan,brown,0,2018-09-21,15,fair
39000,2018,chevrolet silverado,8,gas,10492.0,automatic,pickup,white,1,2019-03-20,32,excellent
7999,2012,honda accord,6,gas,88562.0,automatic,sedan,white,0,2019-01-06,10,good
8988,2010,toyota rav4,4,gas,99000.0,automatic,SUV,Unknown,0,2018-11-09,23,good
9999,2016,chevrolet equinox,4,gas,50836.0,automatic,SUV,grey,0,2018-11-19,27,good
8876,2008,ford f250 super duty,8,diesel,171813.0,automatic,pickup,white,1,2018-06-13,5,fair
4200,1999,chevrolet suburban,8,gas,197683.0,automatic,truck,black,1,2019-03-06,40,salvage
15000,2008,ford f-150,8,gas,123667.0,automatic,truck,custom,1,2018-05-30,30,fair
2500,2001,ford focus,4,gas,80123.0,automatic,wagon,brown,0,2018-12-10,56,good
15000,2005,gmc sierra 2500hd,8,diesel,220812.0,automatic,truck,custom,1,2018-10-27,19,salvage
22000,2016,ford f-250 sd,8,gas,94607.0,automatic,truck,Unknown,1,2018-07-03,20,good
13000,2013,ford f-350 sd,8,gas,210801.0,automatic,truck,white,1,2019-02-24,61,salvage
9000,2006,ford f-250 sd,8,gas,183226.0,automatic,truck,white,1,2018-11-06,16,salvage
13000,2005,chevrolet silverado 2500hd,8,diesel,110258.0,automatic,truck,white,0,2018-12-30,59,fair
6000,2004,chevrolet silverado 1500,8,gas,210169.0,automatic,truck,yellow,0,2018-08-04,36,salvage
6750,2009,ford f350 super duty,10,gas,197393.0,automatic,truck,white,1,2018-12-19,111,salvage
10497,2015,kia soul,4,gas,58513.0,automatic,wagon,black,0,2019-04-01,31,good
9997,2006,chevrolet silverado 1500,8,gas,99113.0,automatic,truck,white,0,2019-01-06,11,good
5000,2008,subaru forester,4,gas,156556.0,automatic,SUV,grey,1,2019-02-08,26,fair
4000,1998,chevrolet silverado 3500hd,8,gas,101861.0,automatic,pickup,white,0,2018-10-10,35,fair
5000,2004,ford f-150,8,gas,102219.0,automatic,pickup,red,1,2018-10-02,2,fair
6500,2004,jeep liberty,6,gas,33505.0,automatic,SUV,black,1,2019-04-06,23,excellent
18900,1980,chevrolet corvette,8,gas,69900.0,automatic,coupe,black,0,2018-10-11,54,good
3100,2010,ford focus,4,gas,90000.0,automatic,sedan,blue,0,2018-05-22,122,good
3800,1999,chevrolet suburban,8,gas,177.0,automatic,SUV,white,0,2019-02-27,54,like new
14284,2015,chevrolet silverado 1500,6,gas,80313.0,automatic,truck,white,0,2018-10-02,61,good
9900,2013,honda civic,4,gas,48000.0,automatic,coupe,Unknown,0,2018-06-28,107,good
22900,2017,chevrolet camaro lt coupe 2d,6,gas,7961.0,other,coupe,Unknown,0,2019-02-06,8,like new
16000,2014,chevrolet camaro lt coupe 2d,6,gas,73289.0,other,coupe,black,0,2018-09-13,37,good
16900,2009,ford f-250 sd,10,gas,59000.0,automatic,truck,white,1,2018-08-29,7,good
4250,2005,honda accord,6,gas,183163.0,automatic,sedan,red,0,2018-06-04,13,salvage
7900,2000,chevrolet corvette,8,gas,105000.0,automatic,convertible,silver,0,2018-08-06,24,fair
4100,2003,toyota highlander,6,gas,175.0,automatic,SUV,Unknown,1,2018-07-23,29,like new
19995,2012,ram 3500,6,diesel,157392.0,automatic,truck,white,1,2019-04-12,25,fair
5500,2013,ford focus se,4,gas,129470.0,automatic,hatchback,silver,0,2018-07-05,14,fair
17500,2014,chevrolet silverado 2500hd,8,gas,140200.0,automatic,truck,white,1,2019-01-30,22,fair
3998,2008,toyota corolla,4,gas,233000.0,automatic,sedan,blue,0,2018-05-06,12,salvage
5298,2012,ford focus,4,gas,106000.0,automatic,sedan,red,0,2018-08-29,43,fair
13500,2008,chevrolet silverado,8,gas,44775.0,automatic,truck,red,0,2018-07-20,30,good
9450,2015,nissan frontier,6,gas,142719.0,automatic,truck,white,1,2019-01-18,73,fair
2900,2003,honda odyssey,6,gas,149000.0,automatic,mini-van,silver,0,2018-08-12,47,fair
5500,2000,toyota tacoma,6,gas,205400.0,automatic,pickup,white,0,2018-09-06,62,salvage
7499,2014,nissan sentra,4,gas,48314.0,automatic,sedan,silver,0,2018-05-19,39,good
3995,2001,chevrolet tahoe,8,gas,219000.0,automatic,SUV,red,1,2019-02-03,22,salvage
10000,2003,ram 2500,6,diesel,245000.0,automatic,truck,black,1,2019-01-14,14,salvage
10500,2010,chevrolet silverado 2500hd,8,gas,108056.0,automatic,truck,Unknown,1,2018-07-31,6,fair
27990,2015,chevrolet suburban,8,gas,115257.0,automatic,SUV,custom,1,2018-05-15,18,fair
6999,2004,chevrolet tahoe,8,gas,107031.0,automatic,SUV,brown,1,2018-06-06,7,fair
7000,2011,ford edge,6,gas,151412.0,automatic,sedan,grey,0,2018-10-08,67,fair
6500,2010,toyota highlander,6,gas,220142.0,automatic,SUV,grey,0,2018-06-22,39,salvage
34844,2015,chevrolet suburban,8,gas,60331.0,automatic,SUV,Unknown,1,2018-12-29,10,good
6995,2008,toyota highlander,6,gas,222456.0,automatic,SUV,black,1,2019-01-29,18,salvage
9995,2005,toyota tacoma,6,gas,175643.0,automatic,pickup,red,1,2018-07-13,26,fair
4995,2007,toyota rav4,4,gas,199511.0,automatic,SUV,white,1,2018-07-26,59,salvage
1680,2004,jeep grand cherokee,6,gas,248500.0,automatic,SUV,red,1,2018-08-07,39,salvage
9995,2012,subaru outback,4,gas,119025.0,automatic,wagon,white,1,2018-06-21,32,fair
13000,2014,ford explorer,6,gas,98809.0,automatic,SUV,black,0,2018-09-09,35,good
9000,2007,gmc sierra 1500,8,gas,160163.0,automatic,pickup,grey,0,2018-09-28,31,fair
4750,2007,ford edge,6,gas,211484.0,automatic,SUV,black,1,2018-07-01,63,salvage
4500,2008,ford edge,6,gas,196958.0,automatic,sedan,silver,1,2018-10-18,11,salvage
5000,2008,gmc acadia,6,gas,206266.0,automatic,SUV,silver,0,2018-08-18,59,salvage
4500,2006,ford f-150,8,gas,214347.0,automatic,pickup,blue,0,2018-06-05,24,salvage
5000,2009,nissan altima,4,gas,136265.0,automatic,sedan,silver,0,2018-07-02,45,fair
7500,2006,ford f-150,8,gas,135257.0,automatic,pickup,red,0,2018-08-18,29,fair
3500,2009,nissan sentra,4,gas,183324.0,automatic,sedan,silver,0,2018-05-11,10,salvage
3000,2007,chrysler 300,6,gas,255663.0,automatic,sedan,silver,0,2018-09-06,35,salvage
5500,2014,chevrolet cruze,4,gas,146677.0,automatic,sedan,black,0,2018-07-15,17,fair
6000,2011,chevrolet cruze,4,gas,96515.0,automatic,sedan,black,0,2018-08-04,57,good
6000,2012,chevrolet cruze,4,gas,132348.0,automatic,sedan,red,0,2018-07-15,16,fair
12000,2017,chevrolet impala,6,gas,102848.0,automatic,sedan,black,0,2018-08-15,34,fair
9000,2011,bmw x5,8,gas,136178.0,automatic,SUV,black,1,2018-10-04,27,fair
10000,2017,chevrolet cruze,4,gas,42716.0,automatic,sedan,black,0,2019-02-24,26,good
5000,2007,chevrolet impala,6,gas,112536.0,automatic,sedan,red,0,2018-09-07,20,fair
2800,1998,honda civic,4,gas,80000.0,automatic,sedan,silver,0,2018-05-22,30,good
4000,2008,chevrolet impala,6,gas,176062.0,automatic,sedan,red,0,2018-07-23,9,fair
2500,2007,chevrolet impala,6,gas,197864.0,automatic,sedan,blue,0,2019-03-15,81,salvage
4500,2011,chevrolet cruze,4,gas,153016.0,automatic,sedan,red,0,2018-09-13,47,fair
3300,2011,honda civic,4,gas,120665.0,manual,coupe,black,0,2019-01-20,19,fair
3995,2005,chevrolet suburban,8,gas,244524.0,automatic,SUV,custom,1,2018-06-11,61,salvage
13995,2009,cadillac escalade,8,gas,172800.0,automatic,SUV,grey,1,2019-03-07,48,fair
11995,2008,cadillac escalade,8,gas,152800.0,automatic,SUV,black,1,2019-04-06,90,fair
4995,2011,chevrolet cruze,4,gas,183000.0,automatic,sedan,Unknown,0,2018-07-29,7,salvage
26995,2013,jeep wrangler,6,gas,63000.0,automatic,SUV,Unknown,1,2019-03-24,31,good
5750,2005,ford f-150,8,gas,203000.0,automatic,pickup,red,1,2019-01-22,60,salvage
17995,2011,cadillac escalade,8,gas,105000.0,automatic,SUV,white,1,2018-06-17,14,fair
3995,2002,chevrolet tahoe,8,gas,208772.0,automatic,SUV,brown,1,2019-04-09,30,salvage
3000,2001,ford f-250,10,gas,198952.0,automatic,pickup,white,1,2018-12-09,17,salvage
5900,2010,toyota prius,4,hybrid,182000.0,automatic,sedan,grey,0,2018-10-17,8,salvage
4595,2006,volkswagen jetta,4,gas,180300.0,manual,sedan,Unknown,1,2018-08-22,46,salvage
3000,2006,toyota corolla,4,gas,195300.0,automatic,sedan,silver,0,2018-09-10,17,salvage
1300,2000,toyota corolla,4,gas,331000.0,automatic,sedan,Unknown,0,2018-09-02,34,salvage
18988,2014,ram 1500,8,gas,92070.0,automatic,truck,silver,1,2018-08-07,37,good
8488,2009,chevrolet colorado,4,gas,136733.0,automatic,truck,red,0,2018-09-11,15,fair
16988,2012,chevrolet silverado 1500,8,gas,148026.0,automatic,truck,Unknown,1,2018-10-13,16,fair
15700,2010,chevrolet camaro lt coupe 2d,6,gas,68024.0,other,coupe,orange,0,2018-08-04,145,good
1250,1999,dodge dakota,6,gas,180000.0,manual,truck,red,0,2019-02-01,17,fair
7500,2002,jeep wrangler,4,gas,100000.0,manual,offroad,Unknown,1,2018-07-28,35,good
